vertices. Vertex order,x,y
0,.0477,.5714
1,.2226,.5286
2,.399,.5286
3,.5755,.4857
4,.7583,.4714
5,.9523,.4286
edges. Ei,Ej
0,1
1,2
2,3
3,4
4,5
graceful labels. l0,l1,...,ln
0,5,1,4,2,3,
5,0,4,1,3,2,
4,0,5,2,1,3,
4,0,5,2,3,1,
3,0,5,1,2,4,
2,0,5,1,4,3,
1,5,0,3,2,4,
1,5,0,3,4,2,
2,5,0,4,3,1,
3,5,0,4,1,2,
1,4,0,5,3,2,
3,2,0,5,1,4,
4,1,5,0,2,3,
2,3,5,0,4,1,
2,1,4,0,5,3,
1,3,4,0,5,2,
2,4,3,0,5,1,
4,2,3,0,5,1,
3,4,1,5,0,2,
4,2,1,5,0,3,
1,3,2,5,0,4,
3,1,2,5,0,4,
2,3,1,4,0,5,
3,2,4,1,5,0,
end
