Labelings for a tree n = 7
Number of graceful labelings found: 1440
------------| Vertex labelings by vertex order |--------------------------------
V[0]=0, V[1]=6, V[2]=5, V[3]=4, V[4]=3, V[5]=2, V[6]=1, 
V[0]=6, V[1]=5, V[2]=1, V[3]=3, V[4]=2, V[5]=4, V[6]=0, 
V[0]=6, V[1]=4, V[2]=1, V[3]=5, V[4]=2, V[5]=3, V[6]=0, 
V[0]=6, V[1]=5, V[2]=1, V[3]=4, V[4]=2, V[5]=3, V[6]=0, 
V[0]=6, V[1]=3, V[2]=1, V[3]=4, V[4]=5, V[5]=2, V[6]=0, 
V[0]=6, V[1]=3, V[2]=1, V[3]=5, V[4]=4, V[5]=2, V[6]=0, 
V[0]=6, V[1]=4, V[2]=1, V[3]=3, V[4]=5, V[5]=2, V[6]=0, 
V[0]=6, V[1]=5, V[2]=1, V[3]=3, V[4]=4, V[5]=2, V[6]=0, 
V[0]=6, V[1]=4, V[2]=1, V[3]=5, V[4]=3, V[5]=2, V[6]=0, 
V[0]=6, V[1]=5, V[2]=1, V[3]=4, V[4]=3, V[5]=2, V[6]=0, 
V[0]=6, V[1]=2, V[2]=3, V[3]=1, V[4]=4, V[5]=5, V[6]=0, 
V[0]=6, V[1]=2, V[2]=3, V[3]=1, V[4]=5, V[5]=4, V[6]=0, 
V[0]=6, V[1]=2, V[2]=4, V[3]=1, V[4]=3, V[5]=5, V[6]=0, 
V[0]=6, V[1]=2, V[2]=5, V[3]=1, V[4]=3, V[5]=4, V[6]=0, 
V[0]=6, V[1]=2, V[2]=4, V[3]=1, V[4]=5, V[5]=3, V[6]=0, 
V[0]=6, V[1]=2, V[2]=5, V[3]=1, V[4]=4, V[5]=3, V[6]=0, 
V[0]=6, V[1]=3, V[2]=2, V[3]=1, V[4]=4, V[5]=5, V[6]=0, 
V[0]=6, V[1]=3, V[2]=2, V[3]=1, V[4]=5, V[5]=4, V[6]=0, 
V[0]=6, V[1]=4, V[2]=2, V[3]=1, V[4]=3, V[5]=5, V[6]=0, 
V[0]=6, V[1]=5, V[2]=2, V[3]=1, V[4]=3, V[5]=4, V[6]=0, 
V[0]=6, V[1]=4, V[2]=2, V[3]=1, V[4]=5, V[5]=3, V[6]=0, 
V[0]=6, V[1]=5, V[2]=2, V[3]=1, V[4]=4, V[5]=3, V[6]=0, 
V[0]=6, V[1]=3, V[2]=4, V[3]=1, V[4]=2, V[5]=5, V[6]=0, 
V[0]=6, V[1]=3, V[2]=5, V[3]=1, V[4]=2, V[5]=4, V[6]=0, 
V[0]=6, V[1]=4, V[2]=3, V[3]=1, V[4]=2, V[5]=5, V[6]=0, 
V[0]=6, V[1]=5, V[2]=3, V[3]=1, V[4]=2, V[5]=4, V[6]=0, 
V[0]=6, V[1]=4, V[2]=5, V[3]=1, V[4]=2, V[5]=3, V[6]=0, 
V[0]=6, V[1]=5, V[2]=4, V[3]=1, V[4]=2, V[5]=3, V[6]=0, 
V[0]=6, V[1]=3, V[2]=4, V[3]=1, V[4]=5, V[5]=2, V[6]=0, 
V[0]=6, V[1]=3, V[2]=5, V[3]=1, V[4]=4, V[5]=2, V[6]=0, 
V[0]=6, V[1]=4, V[2]=3, V[3]=1, V[4]=5, V[5]=2, V[6]=0, 
V[0]=6, V[1]=5, V[2]=3, V[3]=1, V[4]=4, V[5]=2, V[6]=0, 
V[0]=6, V[1]=4, V[2]=5, V[3]=1, V[4]=3, V[5]=2, V[6]=0, 
V[0]=6, V[1]=5, V[2]=4, V[3]=1, V[4]=3, V[5]=2, V[6]=0, 
V[0]=6, V[1]=2, V[2]=3, V[3]=4, V[4]=1, V[5]=5, V[6]=0, 
V[0]=6, V[1]=2, V[2]=3, V[3]=5, V[4]=1, V[5]=4, V[6]=0, 
V[0]=6, V[1]=2, V[2]=4, V[3]=3, V[4]=1, V[5]=5, V[6]=0, 
V[0]=6, V[1]=2, V[2]=5, V[3]=3, V[4]=1, V[5]=4, V[6]=0, 
V[0]=6, V[1]=2, V[2]=4, V[3]=5, V[4]=1, V[5]=3, V[6]=0, 
V[0]=6, V[1]=2, V[2]=5, V[3]=4, V[4]=1, V[5]=3, V[6]=0, 
V[0]=6, V[1]=3, V[2]=2, V[3]=4, V[4]=1, V[5]=5, V[6]=0, 
V[0]=6, V[1]=3, V[2]=2, V[3]=5, V[4]=1, V[5]=4, V[6]=0, 
V[0]=6, V[1]=4, V[2]=2, V[3]=3, V[4]=1, V[5]=5, V[6]=0, 
V[0]=6, V[1]=5, V[2]=2, V[3]=3, V[4]=1, V[5]=4, V[6]=0, 
V[0]=6, V[1]=4, V[2]=2, V[3]=5, V[4]=1, V[5]=3, V[6]=0, 
V[0]=6, V[1]=5, V[2]=2, V[3]=4, V[4]=1, V[5]=3, V[6]=0, 
V[0]=6, V[1]=3, V[2]=4, V[3]=2, V[4]=1, V[5]=5, V[6]=0, 
V[0]=6, V[1]=3, V[2]=5, V[3]=2, V[4]=1, V[5]=4, V[6]=0, 
V[0]=6, V[1]=4, V[2]=3, V[3]=2, V[4]=1, V[5]=5, V[6]=0, 
V[0]=6, V[1]=5, V[2]=3, V[3]=2, V[4]=1, V[5]=4, V[6]=0, 
V[0]=6, V[1]=4, V[2]=5, V[3]=2, V[4]=1, V[5]=3, V[6]=0, 
V[0]=6, V[1]=5, V[2]=4, V[3]=2, V[4]=1, V[5]=3, V[6]=0, 
V[0]=6, V[1]=3, V[2]=4, V[3]=5, V[4]=1, V[5]=2, V[6]=0, 
V[0]=6, V[1]=3, V[2]=5, V[3]=4, V[4]=1, V[5]=2, V[6]=0, 
V[0]=6, V[1]=4, V[2]=3, V[3]=5, V[4]=1, V[5]=2, V[6]=0, 
V[0]=6, V[1]=5, V[2]=3, V[3]=4, V[4]=1, V[5]=2, V[6]=0, 
V[0]=6, V[1]=4, V[2]=5, V[3]=3, V[4]=1, V[5]=2, V[6]=0, 
V[0]=6, V[1]=5, V[2]=4, V[3]=3, V[4]=1, V[5]=2, V[6]=0, 
V[0]=6, V[1]=2, V[2]=3, V[3]=4, V[4]=5, V[5]=1, V[6]=0, 
V[0]=6, V[1]=2, V[2]=3, V[3]=5, V[4]=4, V[5]=1, V[6]=0, 
V[0]=6, V[1]=2, V[2]=4, V[3]=3, V[4]=5, V[5]=1, V[6]=0, 
V[0]=6, V[1]=2, V[2]=5, V[3]=3, V[4]=4, V[5]=1, V[6]=0, 
V[0]=6, V[1]=2, V[2]=4, V[3]=5, V[4]=3, V[5]=1, V[6]=0, 
V[0]=6, V[1]=2, V[2]=5, V[3]=4, V[4]=3, V[5]=1, V[6]=0, 
V[0]=6, V[1]=3, V[2]=2, V[3]=4, V[4]=5, V[5]=1, V[6]=0, 
V[0]=6, V[1]=3, V[2]=2, V[3]=5, V[4]=4, V[5]=1, V[6]=0, 
V[0]=6, V[1]=4, V[2]=2, V[3]=3, V[4]=5, V[5]=1, V[6]=0, 
V[0]=6, V[1]=5, V[2]=2, V[3]=3, V[4]=4, V[5]=1, V[6]=0, 
V[0]=6, V[1]=4, V[2]=2, V[3]=5, V[4]=3, V[5]=1, V[6]=0, 
V[0]=6, V[1]=5, V[2]=2, V[3]=4, V[4]=3, V[5]=1, V[6]=0, 
V[0]=6, V[1]=3, V[2]=4, V[3]=2, V[4]=5, V[5]=1, V[6]=0, 
V[0]=6, V[1]=3, V[2]=5, V[3]=2, V[4]=4, V[5]=1, V[6]=0, 
V[0]=6, V[1]=4, V[2]=3, V[3]=2, V[4]=5, V[5]=1, V[6]=0, 
V[0]=6, V[1]=5, V[2]=3, V[3]=2, V[4]=4, V[5]=1, V[6]=0, 
V[0]=6, V[1]=4, V[2]=5, V[3]=2, V[4]=3, V[5]=1, V[6]=0, 
V[0]=6, V[1]=5, V[2]=4, V[3]=2, V[4]=3, V[5]=1, V[6]=0, 
V[0]=6, V[1]=3, V[2]=4, V[3]=5, V[4]=2, V[5]=1, V[6]=0, 
V[0]=6, V[1]=3, V[2]=5, V[3]=4, V[4]=2, V[5]=1, V[6]=0, 
V[0]=6, V[1]=4, V[2]=3, V[3]=5, V[4]=2, V[5]=1, V[6]=0, 
V[0]=6, V[1]=5, V[2]=3, V[3]=4, V[4]=2, V[5]=1, V[6]=0, 
V[0]=6, V[1]=4, V[2]=5, V[3]=3, V[4]=2, V[5]=1, V[6]=0, 
V[0]=6, V[1]=5, V[2]=4, V[3]=3, V[4]=2, V[5]=1, V[6]=0, 
------------| Vertex labelings in DFS order |--------------------------------
0, 6, 5, 4, 3, 2, 1, 
0, 6, 5, 4, 3, 1, 2, 
0, 6, 5, 4, 2, 3, 1, 
0, 6, 5, 4, 1, 3, 2, 
0, 6, 5, 4, 2, 1, 3, 
0, 6, 5, 4, 1, 2, 3, 
0, 6, 5, 3, 4, 2, 1, 
0, 6, 5, 3, 4, 1, 2, 
0, 6, 5, 2, 4, 3, 1, 
0, 6, 5, 1, 4, 3, 2, 
0, 6, 5, 2, 4, 1, 3, 
0, 6, 5, 1, 4, 2, 3, 
0, 6, 5, 3, 2, 4, 1, 
0, 6, 5, 3, 1, 4, 2, 
0, 6, 5, 2, 3, 4, 1, 
0, 6, 5, 1, 3, 4, 2, 
0, 6, 5, 2, 1, 4, 3, 
0, 6, 5, 1, 2, 4, 3, 
0, 6, 5, 3, 2, 1, 4, 
0, 6, 5, 3, 1, 2, 4, 
0, 6, 5, 2, 3, 1, 4, 
0, 6, 5, 1, 3, 2, 4, 
0, 6, 5, 2, 1, 3, 4, 
0, 6, 5, 1, 2, 3, 4, 
0, 6, 4, 5, 3, 2, 1, 
0, 6, 4, 5, 3, 1, 2, 
0, 6, 4, 5, 2, 3, 1, 
0, 6, 4, 5, 1, 3, 2, 
0, 6, 4, 5, 2, 1, 3, 
0, 6, 4, 5, 1, 2, 3, 
0, 6, 3, 5, 4, 2, 1, 
0, 6, 3, 5, 4, 1, 2, 
0, 6, 2, 5, 4, 3, 1, 
0, 6, 1, 5, 4, 3, 2, 
0, 6, 2, 5, 4, 1, 3, 
0, 6, 1, 5, 4, 2, 3, 
0, 6, 3, 5, 2, 4, 1, 
0, 6, 3, 5, 1, 4, 2, 
0, 6, 2, 5, 3, 4, 1, 
0, 6, 1, 5, 3, 4, 2, 
0, 6, 2, 5, 1, 4, 3, 
0, 6, 1, 5, 2, 4, 3, 
0, 6, 3, 5, 2, 1, 4, 
0, 6, 3, 5, 1, 2, 4, 
0, 6, 2, 5, 3, 1, 4, 
0, 6, 1, 5, 3, 2, 4, 
0, 6, 2, 5, 1, 3, 4, 
0, 6, 1, 5, 2, 3, 4, 
0, 6, 4, 3, 5, 2, 1, 
0, 6, 4, 3, 5, 1, 2, 
0, 6, 4, 2, 5, 3, 1, 
0, 6, 4, 1, 5, 3, 2, 
0, 6, 4, 2, 5, 1, 3, 
0, 6, 4, 1, 5, 2, 3, 
0, 6, 3, 4, 5, 2, 1, 
0, 6, 3, 4, 5, 1, 2, 
0, 6, 2, 4, 5, 3, 1, 
0, 6, 1, 4, 5, 3, 2, 
0, 6, 2, 4, 5, 1, 3, 
0, 6, 1, 4, 5, 2, 3, 
0, 6, 3, 2, 5, 4, 1, 
0, 6, 3, 1, 5, 4, 2, 
0, 6, 2, 3, 5, 4, 1, 
0, 6, 1, 3, 5, 4, 2, 
0, 6, 2, 1, 5, 4, 3, 
0, 6, 1, 2, 5, 4, 3, 
0, 6, 3, 2, 5, 1, 4, 
0, 6, 3, 1, 5, 2, 4, 
0, 6, 2, 3, 5, 1, 4, 
0, 6, 1, 3, 5, 2, 4, 
0, 6, 2, 1, 5, 3, 4, 
0, 6, 1, 2, 5, 3, 4, 
0, 6, 4, 3, 2, 5, 1, 
0, 6, 4, 3, 1, 5, 2, 
0, 6, 4, 2, 3, 5, 1, 
0, 6, 4, 1, 3, 5, 2, 
0, 6, 4, 2, 1, 5, 3, 
0, 6, 4, 1, 2, 5, 3, 
0, 6, 3, 4, 2, 5, 1, 
0, 6, 3, 4, 1, 5, 2, 
0, 6, 2, 4, 3, 5, 1, 
0, 6, 1, 4, 3, 5, 2, 
0, 6, 2, 4, 1, 5, 3, 
0, 6, 1, 4, 2, 5, 3, 
0, 6, 3, 2, 4, 5, 1, 
0, 6, 3, 1, 4, 5, 2, 
0, 6, 2, 3, 4, 5, 1, 
0, 6, 1, 3, 4, 5, 2, 
0, 6, 2, 1, 4, 5, 3, 
0, 6, 1, 2, 4, 5, 3, 
0, 6, 3, 2, 1, 5, 4, 
0, 6, 3, 1, 2, 5, 4, 
0, 6, 2, 3, 1, 5, 4, 
0, 6, 1, 3, 2, 5, 4, 
0, 6, 2, 1, 3, 5, 4, 
0, 6, 1, 2, 3, 5, 4, 
0, 6, 4, 3, 2, 1, 5, 
0, 6, 4, 3, 1, 2, 5, 
0, 6, 4, 2, 3, 1, 5, 
0, 6, 4, 1, 3, 2, 5, 
0, 6, 4, 2, 1, 3, 5, 
0, 6, 4, 1, 2, 3, 5, 
0, 6, 3, 4, 2, 1, 5, 
0, 6, 3, 4, 1, 2, 5, 
0, 6, 2, 4, 3, 1, 5, 
0, 6, 1, 4, 3, 2, 5, 
0, 6, 2, 4, 1, 3, 5, 
0, 6, 1, 4, 2, 3, 5, 
0, 6, 3, 2, 4, 1, 5, 
0, 6, 3, 1, 4, 2, 5, 
0, 6, 2, 3, 4, 1, 5, 
0, 6, 1, 3, 4, 2, 5, 
0, 6, 2, 1, 4, 3, 5, 
0, 6, 1, 2, 4, 3, 5, 
0, 6, 3, 2, 1, 4, 5, 
0, 6, 3, 1, 2, 4, 5, 
0, 6, 2, 3, 1, 4, 5, 
0, 6, 1, 3, 2, 4, 5, 
0, 6, 2, 1, 3, 4, 5, 
0, 6, 1, 2, 3, 4, 5, 
6, 0, 1, 2, 3, 4, 5, 
6, 0, 1, 2, 3, 5, 4, 
6, 0, 1, 2, 4, 3, 5, 
6, 0, 1, 2, 5, 3, 4, 
6, 0, 1, 2, 4, 5, 3, 
6, 0, 1, 2, 5, 4, 3, 
6, 0, 1, 3, 2, 4, 5, 
6, 0, 1, 3, 2, 5, 4, 
6, 0, 1, 4, 2, 3, 5, 
6, 0, 1, 5, 2, 3, 4, 
6, 0, 1, 4, 2, 5, 3, 
6, 0, 1, 5, 2, 4, 3, 
6, 0, 1, 3, 4, 2, 5, 
6, 0, 1, 3, 5, 2, 4, 
6, 0, 1, 4, 3, 2, 5, 
6, 0, 1, 5, 3, 2, 4, 
6, 0, 1, 4, 5, 2, 3, 
6, 0, 1, 5, 4, 2, 3, 
6, 0, 1, 3, 4, 5, 2, 
6, 0, 1, 3, 5, 4, 2, 
6, 0, 1, 4, 3, 5, 2, 
6, 0, 1, 5, 3, 4, 2, 
6, 0, 1, 4, 5, 3, 2, 
6, 0, 1, 5, 4, 3, 2, 
6, 0, 2, 1, 3, 4, 5, 
6, 0, 2, 1, 3, 5, 4, 
6, 0, 2, 1, 4, 3, 5, 
6, 0, 2, 1, 5, 3, 4, 
6, 0, 2, 1, 4, 5, 3, 
6, 0, 2, 1, 5, 4, 3, 
6, 0, 3, 1, 2, 4, 5, 
6, 0, 3, 1, 2, 5, 4, 
6, 0, 4, 1, 2, 3, 5, 
6, 0, 5, 1, 2, 3, 4, 
6, 0, 4, 1, 2, 5, 3, 
6, 0, 5, 1, 2, 4, 3, 
6, 0, 3, 1, 4, 2, 5, 
6, 0, 3, 1, 5, 2, 4, 
6, 0, 4, 1, 3, 2, 5, 
6, 0, 5, 1, 3, 2, 4, 
6, 0, 4, 1, 5, 2, 3, 
6, 0, 5, 1, 4, 2, 3, 
6, 0, 3, 1, 4, 5, 2, 
6, 0, 3, 1, 5, 4, 2, 
6, 0, 4, 1, 3, 5, 2, 
6, 0, 5, 1, 3, 4, 2, 
6, 0, 4, 1, 5, 3, 2, 
6, 0, 5, 1, 4, 3, 2, 
6, 0, 2, 3, 1, 4, 5, 
6, 0, 2, 3, 1, 5, 4, 
6, 0, 2, 4, 1, 3, 5, 
6, 0, 2, 5, 1, 3, 4, 
6, 0, 2, 4, 1, 5, 3, 
6, 0, 2, 5, 1, 4, 3, 
6, 0, 3, 2, 1, 4, 5, 
6, 0, 3, 2, 1, 5, 4, 
6, 0, 4, 2, 1, 3, 5, 
6, 0, 5, 2, 1, 3, 4, 
6, 0, 4, 2, 1, 5, 3, 
6, 0, 5, 2, 1, 4, 3, 
6, 0, 3, 4, 1, 2, 5, 
6, 0, 3, 5, 1, 2, 4, 
6, 0, 4, 3, 1, 2, 5, 
6, 0, 5, 3, 1, 2, 4, 
6, 0, 4, 5, 1, 2, 3, 
6, 0, 5, 4, 1, 2, 3, 
6, 0, 3, 4, 1, 5, 2, 
6, 0, 3, 5, 1, 4, 2, 
6, 0, 4, 3, 1, 5, 2, 
6, 0, 5, 3, 1, 4, 2, 
6, 0, 4, 5, 1, 3, 2, 
6, 0, 5, 4, 1, 3, 2, 
6, 0, 2, 3, 4, 1, 5, 
6, 0, 2, 3, 5, 1, 4, 
6, 0, 2, 4, 3, 1, 5, 
6, 0, 2, 5, 3, 1, 4, 
6, 0, 2, 4, 5, 1, 3, 
6, 0, 2, 5, 4, 1, 3, 
6, 0, 3, 2, 4, 1, 5, 
6, 0, 3, 2, 5, 1, 4, 
6, 0, 4, 2, 3, 1, 5, 
6, 0, 5, 2, 3, 1, 4, 
6, 0, 4, 2, 5, 1, 3, 
6, 0, 5, 2, 4, 1, 3, 
6, 0, 3, 4, 2, 1, 5, 
6, 0, 3, 5, 2, 1, 4, 
6, 0, 4, 3, 2, 1, 5, 
6, 0, 5, 3, 2, 1, 4, 
6, 0, 4, 5, 2, 1, 3, 
6, 0, 5, 4, 2, 1, 3, 
6, 0, 3, 4, 5, 1, 2, 
6, 0, 3, 5, 4, 1, 2, 
6, 0, 4, 3, 5, 1, 2, 
6, 0, 5, 3, 4, 1, 2, 
6, 0, 4, 5, 3, 1, 2, 
6, 0, 5, 4, 3, 1, 2, 
6, 0, 2, 3, 4, 5, 1, 
6, 0, 2, 3, 5, 4, 1, 
6, 0, 2, 4, 3, 5, 1, 
6, 0, 2, 5, 3, 4, 1, 
6, 0, 2, 4, 5, 3, 1, 
6, 0, 2, 5, 4, 3, 1, 
6, 0, 3, 2, 4, 5, 1, 
6, 0, 3, 2, 5, 4, 1, 
6, 0, 4, 2, 3, 5, 1, 
6, 0, 5, 2, 3, 4, 1, 
6, 0, 4, 2, 5, 3, 1, 
6, 0, 5, 2, 4, 3, 1, 
6, 0, 3, 4, 2, 5, 1, 
6, 0, 3, 5, 2, 4, 1, 
6, 0, 4, 3, 2, 5, 1, 
6, 0, 5, 3, 2, 4, 1, 
6, 0, 4, 5, 2, 3, 1, 
6, 0, 5, 4, 2, 3, 1, 
6, 0, 3, 4, 5, 2, 1, 
6, 0, 3, 5, 4, 2, 1, 
6, 0, 4, 3, 5, 2, 1, 
6, 0, 5, 3, 4, 2, 1, 
6, 0, 4, 5, 3, 2, 1, 
6, 0, 5, 4, 3, 2, 1, 
0, 5, 6, 4, 3, 2, 1, 
0, 5, 6, 4, 3, 1, 2, 
0, 5, 6, 4, 2, 3, 1, 
0, 5, 6, 4, 1, 3, 2, 
0, 5, 6, 4, 2, 1, 3, 
0, 5, 6, 4, 1, 2, 3, 
0, 5, 6, 3, 4, 2, 1, 
0, 5, 6, 3, 4, 1, 2, 
0, 5, 6, 2, 4, 3, 1, 
0, 5, 6, 1, 4, 3, 2, 
0, 5, 6, 2, 4, 1, 3, 
0, 5, 6, 1, 4, 2, 3, 
0, 5, 6, 3, 2, 4, 1, 
0, 5, 6, 3, 1, 4, 2, 
0, 5, 6, 2, 3, 4, 1, 
0, 5, 6, 1, 3, 4, 2, 
0, 5, 6, 2, 1, 4, 3, 
0, 5, 6, 1, 2, 4, 3, 
0, 5, 6, 3, 2, 1, 4, 
0, 5, 6, 3, 1, 2, 4, 
0, 5, 6, 2, 3, 1, 4, 
0, 5, 6, 1, 3, 2, 4, 
0, 5, 6, 2, 1, 3, 4, 
0, 5, 6, 1, 2, 3, 4, 
0, 4, 6, 5, 3, 2, 1, 
0, 4, 6, 5, 3, 1, 2, 
0, 4, 6, 5, 2, 3, 1, 
0, 4, 6, 5, 1, 3, 2, 
0, 4, 6, 5, 2, 1, 3, 
0, 4, 6, 5, 1, 2, 3, 
0, 3, 6, 5, 4, 2, 1, 
0, 3, 6, 5, 4, 1, 2, 
0, 2, 6, 5, 4, 3, 1, 
0, 1, 6, 5, 4, 3, 2, 
0, 2, 6, 5, 4, 1, 3, 
0, 1, 6, 5, 4, 2, 3, 
0, 3, 6, 5, 2, 4, 1, 
0, 3, 6, 5, 1, 4, 2, 
0, 2, 6, 5, 3, 4, 1, 
0, 1, 6, 5, 3, 4, 2, 
0, 2, 6, 5, 1, 4, 3, 
0, 1, 6, 5, 2, 4, 3, 
0, 3, 6, 5, 2, 1, 4, 
0, 3, 6, 5, 1, 2, 4, 
0, 2, 6, 5, 3, 1, 4, 
0, 1, 6, 5, 3, 2, 4, 
0, 2, 6, 5, 1, 3, 4, 
0, 1, 6, 5, 2, 3, 4, 
0, 4, 6, 3, 5, 2, 1, 
0, 4, 6, 3, 5, 1, 2, 
0, 4, 6, 2, 5, 3, 1, 
0, 4, 6, 1, 5, 3, 2, 
0, 4, 6, 2, 5, 1, 3, 
0, 4, 6, 1, 5, 2, 3, 
0, 3, 6, 4, 5, 2, 1, 
0, 3, 6, 4, 5, 1, 2, 
0, 2, 6, 4, 5, 3, 1, 
0, 1, 6, 4, 5, 3, 2, 
0, 2, 6, 4, 5, 1, 3, 
0, 1, 6, 4, 5, 2, 3, 
0, 3, 6, 2, 5, 4, 1, 
0, 3, 6, 1, 5, 4, 2, 
0, 2, 6, 3, 5, 4, 1, 
0, 1, 6, 3, 5, 4, 2, 
0, 2, 6, 1, 5, 4, 3, 
0, 1, 6, 2, 5, 4, 3, 
0, 3, 6, 2, 5, 1, 4, 
0, 3, 6, 1, 5, 2, 4, 
0, 2, 6, 3, 5, 1, 4, 
0, 1, 6, 3, 5, 2, 4, 
0, 2, 6, 1, 5, 3, 4, 
0, 1, 6, 2, 5, 3, 4, 
0, 4, 6, 3, 2, 5, 1, 
0, 4, 6, 3, 1, 5, 2, 
0, 4, 6, 2, 3, 5, 1, 
0, 4, 6, 1, 3, 5, 2, 
0, 4, 6, 2, 1, 5, 3, 
0, 4, 6, 1, 2, 5, 3, 
0, 3, 6, 4, 2, 5, 1, 
0, 3, 6, 4, 1, 5, 2, 
0, 2, 6, 4, 3, 5, 1, 
0, 1, 6, 4, 3, 5, 2, 
0, 2, 6, 4, 1, 5, 3, 
0, 1, 6, 4, 2, 5, 3, 
0, 3, 6, 2, 4, 5, 1, 
0, 3, 6, 1, 4, 5, 2, 
0, 2, 6, 3, 4, 5, 1, 
0, 1, 6, 3, 4, 5, 2, 
0, 2, 6, 1, 4, 5, 3, 
0, 1, 6, 2, 4, 5, 3, 
0, 3, 6, 2, 1, 5, 4, 
0, 3, 6, 1, 2, 5, 4, 
0, 2, 6, 3, 1, 5, 4, 
0, 1, 6, 3, 2, 5, 4, 
0, 2, 6, 1, 3, 5, 4, 
0, 1, 6, 2, 3, 5, 4, 
0, 4, 6, 3, 2, 1, 5, 
0, 4, 6, 3, 1, 2, 5, 
0, 4, 6, 2, 3, 1, 5, 
0, 4, 6, 1, 3, 2, 5, 
0, 4, 6, 2, 1, 3, 5, 
0, 4, 6, 1, 2, 3, 5, 
0, 3, 6, 4, 2, 1, 5, 
0, 3, 6, 4, 1, 2, 5, 
0, 2, 6, 4, 3, 1, 5, 
0, 1, 6, 4, 3, 2, 5, 
0, 2, 6, 4, 1, 3, 5, 
0, 1, 6, 4, 2, 3, 5, 
0, 3, 6, 2, 4, 1, 5, 
0, 3, 6, 1, 4, 2, 5, 
0, 2, 6, 3, 4, 1, 5, 
0, 1, 6, 3, 4, 2, 5, 
0, 2, 6, 1, 4, 3, 5, 
0, 1, 6, 2, 4, 3, 5, 
0, 3, 6, 2, 1, 4, 5, 
0, 3, 6, 1, 2, 4, 5, 
0, 2, 6, 3, 1, 4, 5, 
0, 1, 6, 3, 2, 4, 5, 
0, 2, 6, 1, 3, 4, 5, 
0, 1, 6, 2, 3, 4, 5, 
6, 1, 0, 2, 3, 4, 5, 
6, 1, 0, 2, 3, 5, 4, 
6, 1, 0, 2, 4, 3, 5, 
6, 1, 0, 2, 5, 3, 4, 
6, 1, 0, 2, 4, 5, 3, 
6, 1, 0, 2, 5, 4, 3, 
6, 1, 0, 3, 2, 4, 5, 
6, 1, 0, 3, 2, 5, 4, 
6, 1, 0, 4, 2, 3, 5, 
6, 1, 0, 5, 2, 3, 4, 
6, 1, 0, 4, 2, 5, 3, 
6, 1, 0, 5, 2, 4, 3, 
6, 1, 0, 3, 4, 2, 5, 
6, 1, 0, 3, 5, 2, 4, 
6, 1, 0, 4, 3, 2, 5, 
6, 1, 0, 5, 3, 2, 4, 
6, 1, 0, 4, 5, 2, 3, 
6, 1, 0, 5, 4, 2, 3, 
6, 1, 0, 3, 4, 5, 2, 
6, 1, 0, 3, 5, 4, 2, 
6, 1, 0, 4, 3, 5, 2, 
6, 1, 0, 5, 3, 4, 2, 
6, 1, 0, 4, 5, 3, 2, 
6, 1, 0, 5, 4, 3, 2, 
6, 2, 0, 1, 3, 4, 5, 
6, 2, 0, 1, 3, 5, 4, 
6, 2, 0, 1, 4, 3, 5, 
6, 2, 0, 1, 5, 3, 4, 
6, 2, 0, 1, 4, 5, 3, 
6, 2, 0, 1, 5, 4, 3, 
6, 3, 0, 1, 2, 4, 5, 
6, 3, 0, 1, 2, 5, 4, 
6, 4, 0, 1, 2, 3, 5, 
6, 5, 0, 1, 2, 3, 4, 
6, 4, 0, 1, 2, 5, 3, 
6, 5, 0, 1, 2, 4, 3, 
6, 3, 0, 1, 4, 2, 5, 
6, 3, 0, 1, 5, 2, 4, 
6, 4, 0, 1, 3, 2, 5, 
6, 5, 0, 1, 3, 2, 4, 
6, 4, 0, 1, 5, 2, 3, 
6, 5, 0, 1, 4, 2, 3, 
6, 3, 0, 1, 4, 5, 2, 
6, 3, 0, 1, 5, 4, 2, 
6, 4, 0, 1, 3, 5, 2, 
6, 5, 0, 1, 3, 4, 2, 
6, 4, 0, 1, 5, 3, 2, 
6, 5, 0, 1, 4, 3, 2, 
6, 2, 0, 3, 1, 4, 5, 
6, 2, 0, 3, 1, 5, 4, 
6, 2, 0, 4, 1, 3, 5, 
6, 2, 0, 5, 1, 3, 4, 
6, 2, 0, 4, 1, 5, 3, 
6, 2, 0, 5, 1, 4, 3, 
6, 3, 0, 2, 1, 4, 5, 
6, 3, 0, 2, 1, 5, 4, 
6, 4, 0, 2, 1, 3, 5, 
6, 5, 0, 2, 1, 3, 4, 
6, 4, 0, 2, 1, 5, 3, 
6, 5, 0, 2, 1, 4, 3, 
6, 3, 0, 4, 1, 2, 5, 
6, 3, 0, 5, 1, 2, 4, 
6, 4, 0, 3, 1, 2, 5, 
6, 5, 0, 3, 1, 2, 4, 
6, 4, 0, 5, 1, 2, 3, 
6, 5, 0, 4, 1, 2, 3, 
6, 3, 0, 4, 1, 5, 2, 
6, 3, 0, 5, 1, 4, 2, 
6, 4, 0, 3, 1, 5, 2, 
6, 5, 0, 3, 1, 4, 2, 
6, 4, 0, 5, 1, 3, 2, 
6, 5, 0, 4, 1, 3, 2, 
6, 2, 0, 3, 4, 1, 5, 
6, 2, 0, 3, 5, 1, 4, 
6, 2, 0, 4, 3, 1, 5, 
6, 2, 0, 5, 3, 1, 4, 
6, 2, 0, 4, 5, 1, 3, 
6, 2, 0, 5, 4, 1, 3, 
6, 3, 0, 2, 4, 1, 5, 
6, 3, 0, 2, 5, 1, 4, 
6, 4, 0, 2, 3, 1, 5, 
6, 5, 0, 2, 3, 1, 4, 
