vertices. Vertex order,x,y
0,.085,.4953
1,.4618,.4859
2,.6997,.2884
3,.915,.094
4,.6742,.6834
5,.8895,.906
edges. Ei,Ej
0,1
1,2
1,4
2,3
4,5
graceful labels. l0,l1,...,ln
0,5,1,4,3,2,
0,5,3,2,1,4,
5,0,4,1,2,3,
5,0,2,3,4,1,
4,0,5,2,1,3,
2,0,5,1,3,4,
1,5,0,3,4,2,
3,5,0,4,2,1,
1,4,0,5,2,3,
4,1,5,0,3,2,
4,0,1,3,5,2,
2,0,3,4,5,1,
1,5,4,2,0,3,
3,5,2,1,0,4,
1,4,2,3,0,5,
4,1,3,2,5,0,
end
